PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,Date,Year,DOY
70.25281,-16.46517,21.91168,5.024466,1.6268121,-1.5169029,2014-08-22,2014,234
59.609062,-14.938059,16.658716,8.337091,-17.154356,-8.089871,2014-08-23,2014,235
64.53111,-6.0437016,20.169529,4.66389,-16.453583,-14.342972,2014-08-24,2014,236
68.82279,-7.6082726,17.506031,-13.309475,-2.1053975,-19.515915,2014-08-25,2014,237
59.126423,-11.75236,8.190847,-12.766538,-4.6895432,-23.294538,2014-08-26,2014,238
63.472187,-8.016581,11.432475,-1.5737095,-14.151977,-19.26171,2014-08-27,2014,239
66.82025,-3.4445553,14.680662,-2.9015834,-17.62026,-21.61044,2014-08-28,2014,240
85.6521,4.793603,22.617449,3.0750077,-14.931604,-10.784518,2014-08-29,2014,241
89.57035,13.250032,29.85659,8.391979,-14.818467,-2.8816392,2014-08-30,2014,242
87.22759,20.40117,32.58951,13.814183,-12.963101,3.7084715,2014-08-31,2014,243
38.759968,28.018827,-43.715668,-8.971884,33.544147,15.202303,2015-05-01,2015,121
64.15976,13.590113,-18.144058,-14.884582,19.48611,20.912338,2015-05-02,2015,122
43.83622,-18.898863,-24.929653,-15.253175,18.03942,14.700645,2015-05-03,2015,123
37.282665,-16.560387,-24.864573,-0.029024621,19.55055,8.472428,2015-05-04,2015,124
66.14314,2.377895,-17.326054,5.3072376,6.6936755,15.528213,2015-05-05,2015,125
45.259888,20.397299,-24.693941,14.976773,-8.436569,3.043349,2015-05-06,2015,126
20.693989,30.960876,-21.317675,9.98477,-24.111454,-10.712621,2015-05-07,2015,127
12.125033,17.739826,-15.185612,-12.636494,-25.499575,-14.059832,2015-05-08,2015,128
-9.880583,11.953303,-23.559244,-18.995874,-24.910765,-15.141998,2015-05-09,2015,129
-16.10926,19.55154,-28.262707,-4.485001,-27.26961,-12.009996,2015-05-10,2015,130
-8.2453375,21.126884,-29.820406,-1.0868247,-27.350065,-8.933409,2015-05-11,2015,131
-1.9976482,23.371048,-28.620836,7.359038,-18.400642,3.5887816,2015-05-12,2015,132
1.4930148,31.827883,-19.073675,20.441479,-8.300506,10.715438,2015-05-13,2015,133
21.50327,41.281567,-11.398904,35.87717,7.446275,21.50799,2015-05-14,2015,134
-3.13796,52.13274,-14.310215,34.64269,12.571919,12.314316,2015-05-15,2015,135
-19.169659,53.63567,-11.213158,18.525887,10.505612,0.4205835,2015-05-16,2015,136
-17.577171,57.70468,-3.0558465,18.928894,11.118491,6.414688,2015-05-17,2015,137
-41.912254,61.37059,-2.4702706,9.699077,9.506365,5.649674,2015-05-18,2015,138
-51.68725,45.29813,-1.4364637,-19.736998,1.1920391,11.954481,2015-05-19,2015,139
-54.981777,14.827221,-14.747756,-34.967937,-7.0130625,20.632444,2015-05-20,2015,140
-49.87633,-9.345415,-21.325726,-33.989265,-9.37107,19.266785,2015-05-21,2015,141
-44.999104,-20.159544,-29.41612,-14.105161,-8.70283,4.4862933,2015-05-22,2015,142
-24.453928,-6.2782073,-20.333923,8.717602,6.1953187,5.0966024,2015-05-23,2015,143
-15.8371525,14.583245,-25.119848,23.588533,16.446276,8.070731,2015-05-24,2015,144
-28.01684,27.556581,-31.169006,29.564417,14.305547,2.0158792,2015-05-25,2015,145
-45.142338,32.984577,-36.315147,37.688877,19.755438,-0.7344298,2015-05-26,2015,146
-82.11374,33.422844,-33.008194,26.933397,26.575584,-8.96214,2015-05-27,2015,147
-111.16111,17.637316,-24.81518,1.0506426,22.010748,5.6363916,2015-05-28,2015,148
-105.771835,-27.167566,-31.428762,-20.2705,-7.562714,23.024094,2015-05-29,2015,149
-87.28712,-64.665054,-36.268387,-0.19391902,-10.712258,6.618676,2015-05-30,2015,150
-71.93169,-49.484375,-29.455893,34.881832,5.1482015,-10.6501045,2015-05-31,2015,151
-83.98526,-15.228705,-19.33551,34.721764,-1.0236704,-25.264227,2015-06-01,2015,152
-29.719425,13.996593,-11.0917015,44.106796,7.133905,-0.48315102,2015-06-02,2015,153
-47.055798,31.573282,-9.989469,40.333443,-6.038926,0.8662055,2015-06-03,2015,154
-83.75443,45.57659,0.93004996,20.492157,-21.004496,1.6917219,2015-06-04,2015,155
-104.53286,43.445408,14.351976,4.513002,-21.053802,5.6508727,2015-06-05,2015,156
-87.77095,11.610962,13.822507,-12.216109,-16.511198,14.1815815,2015-06-06,2015,157
-53.634396,-32.591812,4.3982067,-14.719649,-8.158758,19.472342,2015-06-07,2015,158
-18.233198,-66.830376,-4.8950133,1.4869236,11.061854,13.559495,2015-06-08,2015,159
42.47884,-72.16836,-4.5773444,9.537039,21.082653,18.023153,2015-06-09,2015,160
47.14127,-70.21189,-18.542728,20.13556,27.332432,7.582388,2015-06-10,2015,161
46.235916,-60.457497,-29.732103,26.608948,24.44813,-6.7763457,2015-06-11,2015,162
81.02779,-46.319866,-15.543046,15.685556,18.07015,-9.833062,2015-06-12,2015,163
70.82139,-43.029026,-32.97829,18.220419,23.074677,-15.778126,2015-06-13,2015,164
32.74957,-24.237438,-33.071274,27.708673,-9.838383,-25.295374,2015-06-14,2015,165
4.6044483,-9.433226,-13.715261,18.364206,-39.0396,-22.720802,2015-06-15,2015,166
1.1077757,-0.07350455,-6.211272,5.6469917,-44.00279,-3.95134,2015-06-16,2015,167
10.671673,14.956517,-4.2615027,5.591739,-37.727703,12.655699,2015-06-17,2015,168
-6.421929,20.994623,2.4678633,-2.6997805,-26.67828,21.68992,2015-06-18,2015,169
-5.012515,13.600411,9.605211,-15.353771,-16.417315,25.887661,2015-06-19,2015,170
4.3001738,-1.4502281,6.0099387,-27.297668,-7.98584,23.138466,2015-06-20,2015,171
14.3412485,-27.158422,5.502071,-26.93457,-2.923171,16.973507,2015-06-21,2015,172
-0.3851688,-39.65807,-0.18949707,-16.082056,2.8306963,15.100472,2015-06-22,2015,173
-1.8747684,-23.473436,-6.3578796,-4.2818065,11.658546,13.259757,2015-06-23,2015,174
-17.049849,-7.751825,-13.433553,-10.901501,22.729074,3.3017695,2015-06-24,2015,175
-44.345554,-5.958365,-19.487825,-19.797659,21.85683,-8.124279,2015-06-25,2015,176
-38.56744,-21.85563,-12.741007,-15.823395,9.391768,8.174357,2015-06-26,2015,177
-7.1450233,-62.22191,9.816664,-12.521168,5.625812,22.346804,2015-06-27,2015,178
29.738104,-76.23596,16.56151,15.840462,22.05756,23.83965,2015-06-28,2015,179
14.109437,-61.15703,6.7434244,33.585304,22.510548,13.5688505,2015-06-29,2015,180
21.248093,-32.14765,1.1976469,36.211918,0.7131705,9.355587,2015-06-30,2015,181
58.879436,-26.841496,12.039885,21.704885,-14.859911,9.934493,2015-07-01,2015,182
69.92525,-29.462715,13.761747,14.014217,1.3663961,-5.825289,2015-07-02,2015,183
87.9736,-29.3889,8.516537,5.692943,9.889485,-1.1172876,2015-07-03,2015,184
94.181946,-31.154531,4.536704,3.2326078,6.9435916,-0.5184314,2015-07-04,2015,185
83.7936,-24.113285,-2.611174,3.7631738,-0.15756144,-0.020000821,2015-07-05,2015,186
59.202133,-7.4162254,-1.8922075,8.680719,-9.043668,1.6334506,2015-07-06,2015,187
47.61961,16.130096,3.9217381,15.853983,-7.753223,16.375072,2015-07-07,2015,188
33.565067,28.717155,6.840567,14.460695,2.91944,28.439508,2015-07-08,2015,189
15.829304,39.20454,6.533008,8.682806,23.38079,22.223791,2015-07-09,2015,190
30.91938,43.01765,14.401226,10.399451,34.21643,15.509997,2015-07-10,2015,191
65.08822,39.466354,12.234229,11.356722,42.260723,12.053212,2015-07-11,2015,192
51.30722,44.154034,5.099556,10.741874,40.353554,-12.281615,2015-07-12,2015,193
25.2516,45.678528,0.8664466,4.8428783,32.16977,-20.891315,2015-07-13,2015,194
21.8705,23.6092,14.538073,-21.489883,24.901365,3.3708248,2015-07-14,2015,195
26.436377,-13.249473,17.411024,-26.276222,8.344622,17.808996,2015-07-15,2015,196
65.71549,-20.63798,31.223537,-20.784353,7.382044,14.908021,2015-07-16,2015,197
83.199196,-27.341888,20.905512,-16.530825,20.883772,2.205519,2015-07-17,2015,198
89.16808,-30.723589,21.46063,-9.522581,23.372744,-0.8751758,2015-07-18,2015,199
82.73857,-31.886686,14.399363,-3.0418305,22.745615,-0.17163259,2015-07-19,2015,200
76.6453,-19.328924,6.28774,7.6843596,14.662298,1.9085653,2015-07-20,2015,201
94.09374,-6.3275905,15.16547,10.917715,8.908033,6.9692144,2015-07-21,2015,202
72.5131,-4.4462576,2.400038,9.454137,3.2828867,-5.802651,2015-07-22,2015,203
50.892647,3.2653334,2.4828506,16.892864,-0.28602228,-12.814835,2015-07-23,2015,204
51.24644,7.944176,7.0461698,19.535583,4.428986,-13.356102,2015-07-24,2015,205
67.100876,12.230664,10.870585,21.259596,10.793465,-9.002341,2015-07-25,2015,206
40.528,16.92882,4.549236,5.3351173,17.653446,-19.638449,2015-07-26,2015,207
27.14648,11.304848,4.368287,-7.867162,15.770584,-21.412773,2015-07-27,2015,208
15.860186,10.069411,0.7850026,-9.715105,8.076933,-17.293833,2015-07-28,2015,209
9.572459,17.842257,2.79693,-4.9106064,-2.3987465,-17.956253,2015-07-29,2015,210
21.966087,14.840168,12.272782,-2.3164191,-19.002464,-4.0605884,2015-07-30,2015,211
38.093742,-6.8068347,16.80374,-9.632245,-25.038332,-0.067550525,2015-07-31,2015,212
68.12192,-16.008007,20.324957,-12.456158,-7.412718,-3.8011003,2015-08-01,2015,213
91.63429,-18.481752,21.181807,-12.082027,6.3844657,-0.5685243,2015-08-02,2015,214
88.4739,-15.033259,13.177545,-6.102564,-0.20823522,-1.1716626,2015-08-03,2015,215
117.098236,-9.866324,26.43075,-14.0085335,-3.5530682,1.1766886,2015-08-04,2015,216
106.47779,-3.0940783,17.382536,-6.6928706,-1.5195509,-6.357201,2015-08-05,2015,217
91.04307,2.975694,15.84289,-1.6454867,-8.2936325,-4.8026166,2015-08-06,2015,218
74.96726,13.435806,15.346033,6.6793427,-12.865009,-8.047515,2015-08-07,2015,219
68.07703,21.093384,20.54482,12.06494,-13.798419,-7.452222,2015-08-08,2015,220
82.80432,20.647255,21.225643,9.255286,-5.982702,-1.6303966,2015-08-09,2015,221
63.736805,26.768099,18.923132,7.140159,-10.406842,2.2110298,2015-08-10,2015,222
53.362442,22.96443,31.388824,-7.673424,-10.50579,5.66639,2015-08-11,2015,223
93.3299,10.451193,48.143406,-16.585585,1.5531342,18.581821,2015-08-12,2015,224
77.725784,2.462019,26.61525,-14.179519,3.8649569,8.400263,2015-08-13,2015,225
83.1735,6.3316045,26.994772,-12.638406,-2.671876,2.8070805,2015-08-14,2015,226
104.45069,11.019208,27.021292,-17.848122,3.192381,4.745074,2015-08-15,2015,227
91.522804,15.299759,21.067997,-10.243657,-6.520127,-1.0555402,2015-08-16,2015,228
97.60319,7.817108,30.92768,-19.682661,-9.333368,-6.2712555,2015-08-17,2015,229
98.47943,-3.9973717,30.124962,-23.999523,4.83371,-8.7477045,2015-08-18,2015,230
119.39273,-14.266629,33.533092,-20.803839,11.198189,-0.115965344,2015-08-19,2015,231
136.24037,-25.220762,27.166704,-19.32101,15.3543415,6.8578963,2015-08-20,2015,232
143.36852,-21.409327,21.715212,-13.550047,15.826871,6.005362,2015-08-21,2015,233
126.56634,-15.90558,9.85484,-1.4992392,21.53128,-3.091071,2015-08-22,2015,234
117.03767,-8.657616,12.341486,5.170462,11.493673,-6.018554,2015-08-23,2015,235
117.813416,-13.128232,13.168129,-4.898489,5.6471987,-9.654982,2015-08-24,2015,236
119.8289,-1.7508246,16.69142,2.5913875,4.723527,-11.308979,2015-08-25,2015,237
108.32095,9.386517,19.757864,7.5844793,-1.9220897,-16.034904,2015-08-26,2015,238
97.14675,22.994186,25.541006,10.432496,-22.000597,-18.945377,2015-08-27,2015,239
114.16115,29.851072,30.350876,12.010869,-24.820986,-0.80267334,2015-08-28,2015,240
138.26233,34.44537,36.390648,3.5675123,-17.118334,10.923283,2015-08-29,2015,241
166.94353,35.155945,42.733604,-14.380904,-6.974035,18.884624,2015-08-30,2015,242
167.27899,37.143414,37.506035,-16.576391,-3.2890134,18.845154,2015-08-31,2015,243
36.260395,-39.559,-63.22969,-6.3538475,6.3277555,1.4896748,2016-05-01,2016,122
13.765176,-31.415825,-67.279144,9.39613,-10.602067,7.556555,2016-05-02,2016,123
19.112406,-14.311982,-54.68112,29.451614,-16.2008,14.741905,2016-05-03,2016,124
61.100143,-4.1840134,-20.861835,8.660503,-16.388838,8.992712,2016-05-04,2016,125
88.31766,-14.232799,-22.073977,-14.2383585,6.9294252,11.803687,2016-05-05,2016,126
95.06866,-15.858975,-24.146914,-12.82179,8.20679,7.783799,2016-05-06,2016,127
99.253006,-14.343944,-24.340834,-10.693226,6.207315,8.312764,2016-05-07,2016,128
130.26797,-11.290251,-19.309269,-20.876562,9.260428,13.753886,2016-05-08,2016,129
122.64058,-13.669123,-36.850155,-19.676985,9.681191,10.449078,2016-05-09,2016,130
88.51534,-2.7977166,-46.269314,-5.360939,-4.20182,7.234866,2016-05-10,2016,131
59.36084,12.691012,-43.894836,-6.8251066,-22.428513,6.427865,2016-05-11,2016,132
45.299515,15.960126,-32.199238,-22.045975,-37.143036,18.609003,2016-05-12,2016,133
21.567442,13.946204,-39.113216,-29.451458,-29.67256,26.55407,2016-05-13,2016,134
11.503777,1.2486578,-36.97116,-42.493145,-24.708193,39.94736,2016-05-14,2016,135
26.852304,5.6768394,-27.530031,-36.819397,-8.888488,39.919785,2016-05-15,2016,136
21.175714,27.27994,-34.270477,-24.59709,14.887655,28.348959,2016-05-16,2016,137
-2.6566927,34.444416,-36.38823,-33.400745,29.116604,18.992798,2016-05-17,2016,138
-6.4867268,40.41994,-36.40067,-28.114635,29.736174,7.3705034,2016-05-18,2016,139
55.45675,0.43848124,-13.481563,-31.522053,4.460271,39.360653,2016-05-19,2016,140
34.148613,-25.609325,-31.258165,-13.204513,12.683088,28.956097,2016-05-20,2016,141
26.808004,-22.429792,-34.634014,-7.0755963,-1.1082889,24.72244,2016-05-21,2016,142
33.323112,-11.337756,-31.596098,3.6900866,0.039531395,10.723935,2016-05-22,2016,143
30.113289,9.478302,-31.826248,11.644605,-11.391473,9.606365,2016-05-23,2016,144
14.959552,22.327314,-36.715458,12.765011,-25.927156,10.36686,2016-05-24,2016,145
-1.737706,33.423836,-35.744457,12.516931,-32.18122,6.8593893,2016-05-25,2016,146
-14.058799,39.53807,-30.717403,-0.11394383,-36.439438,3.799746,2016-05-26,2016,147
-6.317128,21.854744,-20.35818,-15.111413,-31.85894,6.0104513,2016-05-27,2016,148
5.9046435,11.092617,-13.803702,-15.737908,-22.357294,3.1966045,2016-05-28,2016,149
24.335217,18.135498,-3.099272,9.304632,-12.387943,6.7611375,2016-05-29,2016,150
-11.271135,0.82811093,-21.419415,-9.704442,-15.494614,1.4356313,2016-05-30,2016,151
-47.695377,-13.700813,-27.388548,-19.362785,-12.03459,-6.1802263,2016-05-31,2016,152
-58.792843,-13.883343,-21.541342,-22.610401,-4.9643683,-7.7024426,2016-06-01,2016,153
-24.45754,10.555015,-25.482105,-0.93182194,-7.138732,-11.281922,2016-06-02,2016,154
-15.351702,20.875315,-32.804134,5.767995,-13.297537,-11.1018095,2016-06-03,2016,155
-8.685082,32.382393,-15.364131,7.7134175,-10.660174,-1.1895591,2016-06-04,2016,156
-6.9796004,7.5972958,3.2141588,-12.540698,-10.938013,17.316166,2016-06-05,2016,157
3.4494736,-19.843542,-3.8072505,-12.349532,-6.1466446,15.536762,2016-06-06,2016,158
22.450064,-29.065899,-10.367873,-8.153168,-4.402165,8.914824,2016-06-07,2016,159
22.239016,-9.512365,-12.14363,5.756563,-0.6590737,7.078492,2016-06-08,2016,160
36.65033,4.413478,-9.5397415,6.9819274,-5.202544,9.211368,2016-06-09,2016,161
31.104605,16.846947,-3.1299324,19.573751,-14.940975,5.3715014,2016-06-10,2016,162
7.658689,21.823217,-6.438049,21.655684,-7.0299864,9.381208,2016-06-11,2016,163
-14.5464325,24.243475,-9.996873,22.782597,3.6843348,10.595263,2016-06-12,2016,164
-12.129312,32.12872,-1.2592722,36.385376,7.9542556,13.5727625,2016-06-13,2016,165
-9.332698,35.192932,15.632677,26.541315,2.9676578,8.6735115,2016-06-14,2016,166
-26.267544,34.308807,13.98811,14.041585,4.960027,2.4963622,2016-06-15,2016,167
-59.979362,31.631191,4.3079147,3.1604989,1.289224,-12.448867,2016-06-16,2016,168
-64.2515,24.291052,9.636381,-4.322535,-3.070674,-10.599071,2016-06-17,2016,169
-71.43829,-5.3830204,2.7455585,-24.258204,-3.9200215,-9.022847,2016-06-18,2016,170
-60.404465,-6.541456,-7.9498925,-16.523628,-5.0607367,-13.9780035,2016-06-19,2016,171
-55.596527,-1.8963615,-4.8144293,-5.521101,-16.223843,-13.316089,2016-06-20,2016,172
-48.860237,-10.463064,-6.2607965,-4.300597,-21.883455,-20.452816,2016-06-21,2016,173
-19.088507,11.345521,-2.2097652,17.697884,-16.562775,-3.8228493,2016-06-22,2016,174
-15.0804205,26.066542,9.443923,27.23372,-16.794483,3.910516,2016-06-23,2016,175
-20.128073,37.30285,9.721577,28.742237,-8.402976,4.281488,2016-06-24,2016,176
-55.166363,42.47385,14.980608,11.667059,-6.2418227,3.3587885,2016-06-25,2016,177
-63.16259,37.582348,23.073977,4.55655,7.054033,3.801584,2016-06-26,2016,178
-62.776176,5.026923,28.671438,-19.963966,5.0613914,16.823425,2016-06-27,2016,179
-56.385735,-42.553463,11.535174,-16.884104,6.3871336,13.7004385,2016-06-28,2016,180
-39.1634,-53.638798,3.9785697,9.110902,4.4049354,3.6820955,2016-06-29,2016,181
-18.832373,-34.010914,6.3058944,21.062716,-2.5811343,7.102334,2016-06-30,2016,182
-0.59264785,-14.864856,11.637076,23.051228,1.5487167,14.815129,2016-07-01,2016,183
2.5722475,4.856801,8.940906,32.283066,-4.193394,12.6092,2016-07-02,2016,184
28.190357,16.695198,20.448242,24.650074,-16.153477,15.467541,2016-07-03,2016,185
22.454184,-2.0764546,29.642214,-14.421349,-5.766225,1.9107398,2016-07-04,2016,186
19.10829,-14.596633,17.725672,-25.079592,0.40298358,-4.70403,2016-07-05,2016,187
9.090632,-17.7626,6.36123,-12.526628,-4.645132,3.8237793,2016-07-06,2016,188
11.398951,1.0371494,2.1826422,1.8026414,-2.062731,8.513566,2016-07-07,2016,189
43.696518,22.186766,-2.2109246,6.173018,17.946356,-4.778205,2016-07-08,2016,190
26.306656,36.40004,-6.8800178,10.0013485,23.15652,-16.61843,2016-07-09,2016,191
-5.434515,35.657196,-7.476454,1.6868011,16.052748,-23.849762,2016-07-10,2016,192
-41.68748,16.156876,4.7750607,-32.78686,11.750039,-16.236837,2016-07-11,2016,193
-34.226765,23.60699,12.726197,-5.791397,22.357185,-24.824568,2016-07-12,2016,194
-57.036045,17.73712,12.20689,-22.068283,30.885878,-26.338264,2016-07-13,2016,195
-47.38285,-12.299588,12.806392,-33.165237,25.14139,-4.367798,2016-07-14,2016,196
9.424237,-62.703503,20.019888,-14.555299,22.57889,10.729381,2016-07-15,2016,197
3.7237039,-62.16496,8.485239,20.844818,25.039904,-0.6102883,2016-07-16,2016,198
1.0137075,-38.695885,9.786496,38.198338,11.933592,-8.0886755,2016-07-17,2016,199
-12.57789,-11.027216,12.856743,42.356728,-5.600271,-10.000502,2016-07-18,2016,200
9.140491,3.7326818,23.515133,42.484295,-14.051223,3.2201946,2016-07-19,2016,201
5.219677,17.828539,19.379635,44.56222,-22.750698,10.947932,2016-07-20,2016,202
-7.2901344,26.338627,27.249104,38.97559,-25.823818,17.783602,2016-07-21,2016,203
-17.903748,21.454357,39.640163,9.219959,-21.857412,13.967525,2016-07-22,2016,204
-7.1496406,19.529804,33.613075,-2.4552488,-16.161432,10.321534,2016-07-23,2016,205
-19.35699,22.910378,31.782824,-6.243387,-11.253749,0.5534815,2016-07-24,2016,206
-13.90056,11.196732,27.071466,-11.103405,-7.2455134,-4.171355,2016-07-25,2016,207
-14.85175,-13.566857,9.468185,-11.015742,-2.5764656,-10.337977,2016-07-26,2016,208
5.6308055,-29.682589,3.2444503,1.4285052,3.1983402,-18.195,2016-07-27,2016,209
40.799377,-45.180344,10.326466,4.0526857,17.589716,-8.776697,2016-07-28,2016,210
75.71959,-47.58937,15.872552,6.970115,24.707544,-2.1474166,2016-07-29,2016,211
120.09286,-44.15135,23.40221,0.9390498,24.552364,7.873495,2016-07-30,2016,212
118.225815,-34.83442,13.493858,2.7593336,21.39861,5.295648,2016-07-31,2016,213
84.688225,-15.060971,5.923449,17.402426,-4.1490574,-0.48943928,2016-08-01,2016,214
74.25125,3.6940255,17.673143,14.842978,-24.102276,4.9325542,2016-08-02,2016,215
67.67575,12.997123,20.403181,6.9905496,-21.510616,15.884715,2016-08-03,2016,216
72.37933,10.096802,29.397438,-5.231267,-12.51727,24.675201,2016-08-04,2016,217
102.07053,-5.2708974,35.393707,-15.925939,-2.343378,18.673058,2016-08-05,2016,218
79.73504,-9.28933,18.956112,-15.804535,3.9069972,8.837378,2016-08-06,2016,219
69.175514,4.415741,13.965692,-3.9176977,8.505594,7.657472,2016-08-07,2016,220
66.663605,9.972453,10.889591,-2.2624173,18.606205,6.9478693,2016-08-08,2016,221
56.703327,-2.052893,-0.7668632,-12.40009,14.377404,14.68797,2016-08-09,2016,222
38.063286,-15.385707,-5.2131696,-17.229929,6.676695,12.968377,2016-08-10,2016,223
66.37882,-36.96618,14.990108,-9.974724,0.5420148,7.738478,2016-08-11,2016,224
79.167,-44.423973,23.50638,3.3554153,21.440838,0.0043039047,2016-08-12,2016,225
84.52296,-48.17263,22.285545,10.202879,23.137531,4.068761,2016-08-13,2016,226
108.33517,-41.900467,27.942686,6.3339267,18.729418,6.7022867,2016-08-14,2016,227
99.172455,-29.793818,13.9717865,8.2554,19.652264,-3.7891257,2016-08-15,2016,228
102.06794,-12.328972,16.519043,14.942804,4.5221653,-11.853389,2016-08-16,2016,229
129.62666,-11.214046,30.771341,-2.0091953,6.5588293,-8.516433,2016-08-17,2016,230
138.47484,-12.7545805,31.354115,-9.749417,12.702759,-4.67428,2016-08-18,2016,231
132.18477,-8.449765,24.05026,-8.786165,4.6218514,-6.593715,2016-08-19,2016,232
131.50558,-0.37352315,27.864243,-9.638413,-6.2909713,-5.097638,2016-08-20,2016,233
138.42033,-1.7602004,27.332594,-24.568895,-3.108632,-5.495811,2016-08-21,2016,234
149.30907,-0.52420413,24.67294,-34.236607,-0.6152502,-2.5038862,2016-08-22,2016,235
134.40694,-4.497699,13.7202,-25.139755,1.2185484,-5.17818,2016-08-23,2016,236
136.62643,-5.077362,23.30714,-27.374397,-2.3842657,-6.3215485,2016-08-24,2016,237
134.8677,-5.858206,23.068926,-29.019373,1.2445673,-8.377004,2016-08-25,2016,238
119.03674,-7.1519094,9.284561,-24.761591,-1.2921333,-10.851288,2016-08-26,2016,239
138.23325,0.20490159,19.907373,-25.940294,-5.1380205,-1.8055506,2016-08-27,2016,240
145.9697,4.7080503,14.903777,-32.104504,4.9700103,1.8954527,2016-08-28,2016,241
139.98515,10.5502,13.2715,-20.201199,0.8924174,-6.503152,2016-08-29,2016,242
138.00198,17.28532,19.049007,-17.086674,-8.041454,-6.9157214,2016-08-30,2016,243
140.55829,25.234688,19.94555,-13.9446535,-12.300759,-1.6932746,2016-08-31,2016,244
52.623905,8.133,-29.48858,-23.576853,-9.731756,16.13079,2017-05-01,2017,121
47.051712,16.01643,-33.222755,-9.377809,-3.832211,9.244461,2017-05-02,2017,122
42.493885,28.08933,-38.351242,1.1497196,1.8799993,2.0599322,2017-05-03,2017,123
15.28501,40.49714,-39.43299,-1.0451734,3.5497983,-5.921084,2017-05-04,2017,124
6.965648,46.61966,-27.06133,-4.7662997,0.42728764,-11.58876,2017-05-05,2017,125
20.370459,35.514603,-22.2757,-21.838205,9.020691,9.233339,2017-05-06,2017,126
6.4795866,8.352884,-26.443909,-46.027203,9.573868,21.359138,2017-05-07,2017,127
-6.4834533,-13.579604,-30.671478,-40.685284,11.082715,18.727488,2017-05-08,2017,128
-10.475191,-18.171268,-29.408415,-35.094685,9.684256,14.608181,2017-05-09,2017,129
-28.198036,-15.077339,-40.0368,-28.099236,6.5685654,1.7044193,2017-05-10,2017,130
-14.207029,2.815747,-36.794685,-5.1458163,3.892558,7.417552,2017-05-11,2017,131
25.55617,24.697998,-20.608187,16.65185,1.0345516,18.695292,2017-05-12,2017,132
4.1343756,40.061493,-28.704111,17.42738,0.2470812,14.572897,2017-05-13,2017,133
-6.5970473,49.351326,-27.674692,21.748896,-1.1871119,-2.3891962,2017-05-14,2017,134
-3.565481,53.291775,-22.198114,25.974768,-9.675852,-6.707867,2017-05-15,2017,135
28.515469,56.825726,-14.686042,36.528423,-10.755043,9.885522,2017-05-16,2017,136
-18.352757,67.04064,-8.390797,36.808952,-5.488305,7.5993066,2017-05-17,2017,137
-27.040104,69.37468,-6.194145,45.65274,6.2844253,9.2271185,2017-05-18,2017,138
-69.713196,72.0892,-1.4704635,35.82309,13.056017,0.2706122,2017-05-19,2017,139
-107.81293,43.023727,7.2238684,-10.434285,13.246841,9.095126,2017-05-20,2017,140
-117.115776,-21.23596,8.023137,-47.63766,4.399574,35.152855,2017-05-21,2017,141
-92.21676,-60.83686,7.5267453,-30.409296,11.393263,35.664272,2017-05-22,2017,142
-79.37342,-68.59975,-1.9452426,-4.204499,11.57763,18.93411,2017-05-23,2017,143
56.870438,-41.393772,8.591785,-13.749114,13.8552065,23.473429,2017-05-24,2017,144
53.72993,-47.772068,-21.196234,-1.0372928,27.703682,14.193608,2017-05-25,2017,145
29.565245,-24.398468,-28.532179,11.953226,11.933473,1.2617946,2017-05-26,2017,146
10.441997,3.0457659,-24.33503,22.34209,-18.273453,9.678973,2017-05-27,2017,147
-13.027207,18.486956,-20.389196,22.361397,-31.528835,28.787258,2017-05-28,2017,148
-34.465412,32.262123,-15.639282,16.06278,-18.96982,41.398567,2017-05-29,2017,149
-22.184559,46.81361,-2.5596135,14.620774,17.82227,43.52206,2017-05-30,2017,150
11.824759,45.847183,-18.596224,17.512152,48.317284,25.719158,2017-05-31,2017,151
-15.349216,50.133297,-35.97924,9.32107,49.406536,-2.4596512,2017-06-01,2017,152
-13.193214,55.89042,-38.63046,13.819655,46.283802,-3.2427926,2017-06-02,2017,153
-51.86346,53.590225,-45.02811,0.34879944,37.042953,-6.5341372,2017-06-03,2017,154
-104.30526,40.235786,-24.319643,-30.36457,25.096306,-5.625614,2017-06-04,2017,155
-134.8441,18.15207,-4.705386,-49.54298,15.041048,-1.096403,2017-06-05,2017,156
-155.02318,0.92136866,0.43850082,-49.276253,8.130107,3.411259,2017-06-06,2017,157
-161.6218,-16.485622,5.0680137,-56.84105,9.379681,11.951148,2017-06-07,2017,158
-131.99657,5.5994577,-1.771379,-23.983753,14.619444,6.6128244,2017-06-08,2017,159
-82.156685,19.600885,-17.410505,8.196465,9.552063,9.524544,2017-06-09,2017,160
-115.041565,15.839897,-13.758418,-8.206263,1.4626217,3.1311848,2017-06-10,2017,161
-122.72805,-1.3205981,-9.901079,-26.799908,-14.383256,5.920177,2017-06-11,2017,162
-110.31045,-38.40816,-10.066319,-28.93165,-17.896254,-4.9680157,2017-06-12,2017,163
-89.078705,-52.00362,-16.940798,-9.739834,-0.17277332,-15.689664,2017-06-13,2017,164
-78.97489,-45.629646,-26.683416,17.316528,-1.2419028,-14.93381,2017-06-14,2017,165
-37.04191,-21.438982,-30.440739,38.103146,2.4805336,-5.6557355,2017-06-15,2017,166
-0.052698832,17.632702,-15.6421385,49.90292,5.813583,12.713125,2017-06-16,2017,167
-73.0033,27.405863,-21.936932,25.448584,10.188138,7.502415,2017-06-17,2017,168
